title_found,label
: Competitive,0.0
Fixed term contract until August 2024. Likely renewal â€“ contingent upon funding.,0.0
"Incubated within UK education charity, Ark, the Education Partnerships Group (EPG) is an international not-for-profit consultancy thatâ€¯partnersâ€¯with governments to shape and strengthen their education systems. Our vision is that governments in low- and middle-income countries are equipped to ensure that every child goes to school and learns. We believe that supporting government to design and implement contextually relevant and evidence-based public policy is the best way to drive sustainable progress towards achieving quality education for all.",0.0
We assist governments across three critical stages of the policy process:,0.0
"Today, EPG works in five countries in Sub-Saharan Africa: South Africa, Ghana, Sierra Leone, Cote dâ€™Ivoire, and Zambia.",0.0
"In our work, we prioritise a genuine understanding of context rather than assuming ideas can simply be transplanted from one country to another. We also focus on the system â€“ the roles, responsibilities, and relationships of all the different actors â€“ rather than working on one policy area in isolation.",0.0
"COVID has demonstrated more than ever the importance of effective education systems capable of coordinating and targeting limited resources through evidence-based approaches for impactful education service delivery. With growing demand for our services, EPG is currently focused on seizing those opportunities to expand our footprint in current programme countries and new geographies.",0.0
EPG has been working with the Government of CÃ´te dâ€™Ivoire since 2017. EPG initially focused on establishing a relationship of trust and collaboration with the Ministry of National Education and Literacy (MENA) â€“ previously MENETFP,0.0
"â€“ and signed a Memorandum of Understanding with MENA in February 2018, formally starting EPGâ€™s work supporting MENA to achieve its educational goals.",0.0
"Since 2018, EPG has worked with MENA on the following projects:",0.0
Consultant (M/F),1.0
"Head of Mission, based in Abidjan",1
Senior Technical Assistant,1.0
"Over the last two years, two studies have been produced to inform the reform of the tuition fee subsidies.Â  The first was a literature review conducted by the",0.0
"(ROCARE) in 2018, which revealed the achievements of the existing tuition fee system but also highlighted areas to be explored further.",0.0
The second study â€“,0.0
"was carried out by UNESCO to identify ways of improving the financial viability, equitable access and quality of the tuition fee scheme.",0.0
"The tuition fee subsidies project is moving into a new phase, including support to MENA to review the findings of the research report and options for policy development and reform.",0.0
"There will include four pillars of work, carried out in four phases over three years:",0.0
EPG is looking for a consultant to be part of a growing team. The successful candidate will be passionate about the role that education plays in transforming lives and will believe that strengthening education systems is at the heart of quality education. The Consultant will be,0.0
.,0.0
He/She will ensure that relationships with MENA and other stakeholders are established and maintained as relative.,0.0
"The consultant will engage MENA in discussions to build consensus on the issue of reforming the government measure on tuition fee subsidies, and support MENA in the implementation of the reform.",0.0
The candidate will be based in Abidjan and will work closely with the CÃ´te dâ€™Ivoire programme team based in Abidjan and London as well as other EPG programme teams.,0.0
Responsibilities include but are not limited to:,0.0
The responsibilities mentioned above is not exhaustive. The consultant (M/F) may be requested to perform other activities for the successful implementation of the project.,0.0
"The selected candidate will be required to demonstrate a particular interest in education, ideally with a degree in education, policy development or a similar field. Interested candidates must have the following qualifications and experience:",0.0
"To apply for this role, please email a copy of your CV and a cover letter with the subject heading â€œCIV Consultantâ€ to",0.0
"The cover letter should fit on one page, indicating your motivation for applying, why you think you are suitable for the role, and describing your experience and qualifications. Please note that only candidates selected for the first interview will be contacted.",0.0
"If you have any questions about the position, please direct them to the Head of Mission at",0.0
"Applications will be kept open on a rolling basis, until the successful candidate for this position is identified. You are therefore encouraged to apply as soon as possible.",0.0
Senior Programme Manager,1.0
"Incubated within UK education charity, Ark, the Education Partnerships Group (EPG) is an international not-for-profit consultancy that",0.0
with governments to shape and strengthen their education systems. Our vision is that governments in low and middle-income countries are equipped to ensure that every child goes to school and learns. We believe that supporting government to design and implement contextually relevant and evidence-based public policy is the best way to drive sustainable progress towards achieving quality education for all.,0.0
"Apply via Prospectus, please see",0.0
link,0.0
for more information. We will be reviewing applications on an on-going basis so early application is advised.,0.0
Only shortlisted candidates will be contacted on next steps,0.0
Location: UK (Flexible),0.0
"Salary: Â£45,000 per annum (pro rata)",0.0
Hours: Part-Time (18 hours per week),0.0
Reporting to: Director of Finance and Operations,0.0
About the role:,0.0
"EPG are looking for a positive, energetic, and solutions-focused Operations Manager, who is driven to work for a global consultancy committed to improving education systems around the world. Supporting the teams and people across the organisation to deliver high quality, impactful work, the Operations Manager will play a key role in making sure that the organisation runs smoothly and delivering its strategic objectives.",0.0
"The role will be a flexible, part time role, that will suit a motivated, self-starter, who is looking to work with a friendly and dynamic global team adopting a hybrid approach to office/home working.",0.0
Main Duties:,0.0
Skills and Experience:,0.0
You will have:,0.0
You will be:,0.0
The offer:,0.0
How to Apply:,0.0
Applicants should submit in a single document a cover letter (maximum 1 page) and CV (maximum 3 pages) to,0.0
"The deadline for applications is 9th September 2022, although we will review applications and interview candidates on a rolling basis.",0.0
Only shortlisted candidates will be contacted on next steps.,0.0
Flexible (UK/Global),0.0
Competitive and dependent on location,0.0
"Part-time (0.6 fte, 3 days per week)",0.0
CEO and Director of Finance & Operations,1.0
"Incubated within UK education charity, Ark, the Education Partnerships Group (EPG) is an international not-for-profit consultancy thatâ€¯partnersâ€¯with governments to shape and strengthen their education systems. Our vision is that governments in low and middle-income countries are equipped to ensure that every child goes to school and learns. We believe that supporting government to design and implement contextually relevant and evidence-based public policy is the best way to drive sustainable progress towards achieving quality education for all.",0.0
"This is an exciting opportunity for someone who is looking to combine social purpose with an opportunity to directly contribute to our culture and the engagement of our people. Itâ€™s our first ever in-house People (HR) role, so weâ€™re looking for someone who is excited to own the HR agenda as itâ€™s a standalone position, working across the organisation to help us achieve our ambitious goals. This will range from day-to-day operational work through to key projects that will help us on our journey to become a great place to work.",0.0
"This role will report to the CEO on organisational priorities such as development, culture and engagement and to the Director of Finance & Operations on the delivery and execution of operational HR activities such as recruitment and policy development.",0.0
"Weâ€™re open to candidates based globally and work in a hybrid, flexible way. Weâ€™re excited to find the right person with the skills and expertise to support our growth and who is just as passionate as we are about reforming education.",0.0
Applicants should submit in a single document a cover letter and CV to,0.0
by Sunday 15,0.0
th,0.0
January,0.0
", with possibility of extension subject to funding.",0.0
"Associate Director, Programmes",1.0
"Since 1992, the government has been granting subsidies to cover tuition fees to private lower secondary schools to expand access to education where students do not have access to a government school. However, the subsidies budget has steadily increased to unsustainable levels over time as the student population has grown rapidly.",0.0
"the government to design and pilot a financially-sustainable school subsidies policy aimed at improving equity, efficiency, and quality of learning in subsidised private lower secondary schools",0.0
"The Programme Manager is a critical role at EPG, driving the planning, execution and monitoring of the projects in partnership with government in CÃ´te dâ€™Ivoire.",0.0
She/he will find EPG an exciting and entrepreneurial environment and see this role as an opportunity to have a positive impact on improving childrenâ€™s learning in CÃ´te dâ€™Ivoire.,0.0
"The candidate will be based in Abidjan, CÃ´te dâ€™Ivoire and will work closely with the CÃ´te dâ€™Ivoire programme team based in Abidjan and abroad, as well as other EPG programme team members. Fluency in French is a requirement of the role.",0.0
"EPG is looking for high quality candidates with entrepreneurial drive and with deep experience in public policy development, preferably in the education sector. The candidate will have:",0.0
Production Operative â€“ Plasma,1.0
Production Operative â€“ Surface Preparation,1.0
Temporary Accounts Assistant,1.0
Apprentice Manufacturing & Metal Fabrication Engineer,1.0
Assistant Management Accountant,1.0
Private Client Solicitor,1.0
AI Engineer,1.0
3D Applications Assistant,1.0
Digital Marketing Executive,1.0
Perri Strachan,0.0
Service Delivery Analyst,1.0
Dan Mitchell,0.0
Matt Faulkner,0.0
Delivery Consultant,1.0
Dave Bewick,0.0
Lead Software Engineer,1.0
Software Engineer,1.0
Head of Operations,1.0
Jobs For Col U Fans,0.0
Matchday and Event Steward,1.0
Community Administrator,1.0
Disability Development Officer,1.0
Community Sports Coach,1.0
School Holiday Community Coach,1.0
Football in the Community Coaching Staff,1.0
General Kitchen Assistant,1.0
Part-time Matchday Catering Staff,1.0
Part-time Chef,1.0
Part-time Waiting Staff,1.0
Education Manager,1.0
SEN Teaching Assistant,1.0
Teaching Assistant,1.0
Teacher of Maths,1.0
Premises Officer,1.0
KS2 Class Teacher,1.0
KS2 Class Teacher with Subject Lead in Computing,1.0
Classroom Teaching Assistant,1.0
Senior Design Engineer,1.0
3D modeler,1.0
Art Director,1.0
Retoucher,0
Sample handler/Warehouse operative,1.0
HGV 7.5t driver and Sample handler/Warehouse operative,1.0
Production Assistant,1.0
Stylist,1.0
SENIOR STRATEGIST | Digital Marketing lead,1.0
Producer,1.0
Lead Producer,1.0
IT Support Engineer,1.0
Internship scheme,1.0
Accountant,1.0
Senior/Semi-Senior Accountant,1.0
Senior Systems Engineer,1.0
#NAME?,0.0
Chef,1.0
Hospitality Manager,1.0
Hospitality Support,0.0
Farm Discovery Officers,1.0
Operative,1.0
Welders/ Fabricators - Modular Builder,1.0
Joiners - up to Â£17.50 per hour,1.0
Forklift Driver/ Labourer - Modular Builder,1.0
Welding/ Fabrication Team Leader,1.0
Estimator,0
Driver / Valeter,1.0
Valeter,1.0
Technician,1.0
Master Technician,1.0
Office Administrator,1.0
Bodyshop Accident Damage Estimator,1.0
Business Manager,1.0
PSV Technician,1.0
Part-time Receptionist,1.0
Part-time Driver,1.0
Semi-Skilled Technician,1.0
Product Genius,1.0
Apprentice Technician,1.0
Showroom Cleaner,1.0
Senior Technician,1.0
MOT Tester,1.0
Service Valeter,1.0
Forecourt Sales Assistant,1.0
Nightshift Forecourt Operator,1.0
Experienced Parts Advisor,1.0
Commercial Sales Executive,1.0
Senior Sales Executive,1.0
Coach Drivers Blantyre,1.0
National Express Coach Drivers Plymouth,1.0
National Express Coach Drivers Exeter,1.0
Trainee Coach Driver,1.0
Credit Controller,1.0
Property Manager,1.0
Lettings Client Accountant,1.0
Paid Media Account Manager,1.0
Senior Paid Media Executive,1.0
Senior Python / Wagtail Developer,1.0
Python Developer - Philippines,1.0
SEO Analyst,1.0
Front-end Developer,1.0
Front-end Developer - Philippines,1.0
People Manager (Leadership & Development),1.0
User Researcher,1.0
DOMICILIARY CARE WORKER,1.0
HR Coordinator,1.0
Cleaner,1.0
General Manager US (GM) TheSquare Corporate Housing Tech Platform,1.0
Senior Sales Manager - NYC USA,1.0
Account Manager / Junior Account Executive,1.0
Account Support Executive,1.0
Corporate Agent Account Manager,1.0
Guest Service Agent,1.0
Lettings Acquisition Associate,1.0
Marketing Assistant,1.0
Business Development SaaS,0.0
Senior UX Developer,1.0
Tree Surgeon,1.0
.NET with German,0.0
CaÅ‚a Polska,0.0
"C#, .NET, Azure",0.0
"WrocÅ‚aw, RzeszÃ³w, GdaÅ„sk - 100% remote",0.0
03.02.2023,0.0
Senior Database Administrator,1.0
"T-SQL, SQL, SISS, Microsoft SQL Server",0.0
100% remote,0.0
SAP PI/PO Consultant,1.0
"SAP PI, SAP PO, Java, SOAP",0.0
Release Manager or Coordinator,1.0
Pomorskie,0.0
Jira,0.0
"GdaÅ„sk, Gdynia",0.0
Senior SAP SD Consultant,1.0
"SAP ECC, SAP S/4, SAP Add-ons, SAP Industry Solutions",0.0
Environments Engineer,1.0
ÅÃ³dzkie,0.0
"Oracle, Linux, GIT",0.0
ÅÃ³dÅº,0.0
02.02.2023,0.0
Quantexa Certified Developer,1.0
"Scala , Apache Spark, Hadoop",0.0
Mazowieckie,0.0
Warszawa,0.0
Informatica Developer with SQL,1.0
"SQL, Python, Databricks",0.0
Service Transition Manager,1.0
-,0.0
Warszawa - 100% remote,0.0
01.02.2023,0.0
Test Automation Engineer,1.0
"C#, Selenium, WebServices",0.0
Gdynia,0.0
31.01.2023,0.0
Senior .Net Developer,1.0
".Net, Sitecore",0.0
Quality Assurance Engineer,1.0
MaÅ‚opolskie,0.0
"Jira, SQL, Java",0.0
KrakÃ³w,0.0
"Jenkins, Selenium, Java",0.0
Senior Test Automation Engineer,1.0
"Selenium, Java, API Testing",0.0
IT DevOps,0.0
"Linux, Kubernetes, Microservices",0.0
30.01.2023,0.0
Senior IT Operations - Starks/ Finance,1.0
"GIT, ITIL v3, Java, Kafka, SQL",0.0
"Java, Selenium, TestNG",0.0
Application Specialist with Linux,1.0
Unix/Linux,0.0
ToruÅ„- 100% remote,0.0
27.01.2023,0.0
IT Solution Architect,1.0
"REST, SQL, Hadoop",0.0
26.01.2023,0.0
"VoLTE, Voice, ePC services",0.0
Lead SQL Developer,1.0
"SQL, ETL",0.0
24.01.2023,0.0
Technical Product Owner,1.0
"SQL, JIRA, Confluence",0.0
E2E Incident Manager,1.0
Wielkopolskie,0.0
"Windows 10, Office",0.0
PoznaÅ„,0.0
"Java, SQL",0.0
Lead Analyst,1.0
"Windows 10, Office 365",0.0
Data Engineer,1.0
"Azure Synapse, Power BI",0.0
23.01.2023,0.0
Azure DevOps Engineer,1.0
"Spark, Databricks, Python",0.0
Databricks Data Engineer with Python,1.0
Second Line Analyst with German,1.0
"MS Office, Windows 8-10",0.0
Mid PL/SQL Developer,1.0
"PL/SQL, Oracle DB, CI/CD",0.0
20.01.2023,0.0
Frontend Developer,1.0
"React, TypeScript, Redux",0.0
Technical Implementation Project Manager,1.0
"JIRA, Helix",0.0
Test Manager Expert,1.0
"Jira, AWS, Spark, Scala",0.0
19.01.2023,0.0
Senior Security Researcher,1.0
Zachodnio-Pomorskie,0.0
"Security, Firewall, Filesystem",0.0
Szczecin,0.0
DolnoÅ›lÄ…skie,0.0
WrocÅ‚aw,0.0
C#/.Net Software Engineer,1.0
"C#/.Net, T-SQL, REACTjs, Kafka, RabbitMQ",0.0
Senior DevOps Engineer,1.0
"Kubernetes, Python",0.0
17.01.2023,0.0
The Collibra Data Governance Lead,1.0
"Collibra, Solution Architect, Azure/GCP",1.0
16.01.2023,0.0
"Angular, JavaScript, Jasmine",0.0
GdaÅ„sk - 100% remote,0.0
Cyber Security Senior,1.0
"Oracle, DB2, MS SQL",0.0
.NET Developer,1.0
".NET Core, JavaScript, MSSQL",0.0
13.01.2023,0.0
.NET Azure Developer,1.0
".NET Core, ASP.NET, Azure",0.0
"Java 11, Java 13, Spring, Kafka, Docker",0.0
